leaf_categ_id,LEAF_CATEG_NAME
179177,Home & Garden:Food & Beverages:Milk & Non-Dairy Milks
179179,Home & Garden:Food & Beverages:Snack Foods:Chips
179180,Home & Garden:Food & Beverages:Snack Foods:Fruit Snacks
179181,Home & Garden:Food & Beverages:Snack Foods:Popcorn
179182,Home & Garden:Food & Beverages:Snack Foods:Pretzels
179183,Home & Garden:Food & Beverages:Snack Foods:Puffed Snacks
179184,Home & Garden:Food & Beverages:Snack Foods:Rice Cakes
179185,Home & Garden:Food & Beverages:Snack Foods:Snack Bars
179186,Home & Garden:Food & Beverages:Snack Foods:Snack Mixes
179187,Home & Garden:Food & Beverages:Snack Foods:Other Snack Foods
179188,Home & Garden:Food & Beverages:Soft Drinks
179189,Home & Garden:Food & Beverages:Water Flavor Enhancers
179190,Home & Garden:Food & Beverages:Baking Chips
179191,Home & Garden:Food & Beverages:Baking Chocolate
179192,Home & Garden:Food & Beverages:Drink Mixes
179193,Home & Garden:Food & Beverages:Trail Mix
179194,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179195,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179196,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Sunglass Lens Replacements"
179199,Home & Garden:Household Supplies & Cleaning:Paper Products:Facial Tissues
179200,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Cups
179201,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Napkins
179202,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Plates
179203,Home & Garden:Household Supplies & Cleaning:Paper Products:Paper Towels
179204,Home & Garden:Household Supplies & Cleaning:Paper Products:Toilet Paper
179205,Home & Garden:Household Supplies & Cleaning:Paper Products:Other Household Paper Products
179206,"Home & Garden:Kitchen, Dining & Bar:Kitchen Storage & Organization:Food Storage Wraps"
179237,Home & Garden:Food & Beverages:Fruits
179238,Home & Garden:Food & Beverages:Snack Foods:Crackers
179240,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179241,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179242,"Clothing, Shoes & Accessories:Men's Accessories:Sunglasses & Fashion Eyewear:Other Men's Eyewear"
179244,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179245,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179246,"Clothing, Shoes & Accessories:Unisex Clothing, Shoes & Accs:Unisex Accessories:Sunglasses & Fashion Eyewear:Other Unisex Eyewear"
179248,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Fashion Eyewear/Clear Glasses"
179249,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Eyewear Accessories"
179250,"Clothing, Shoes & Accessories:Women's Accessories:Sunglasses & Fashion Eyewear:Other Women's Eyewear"
179251,Dolls & Bears:Dollhouse Miniatures:Home Decor
179276,"Health & Beauty:Tattoos & Body Art:Tattoo Needles, Grips & Tips"
179277,Health & Beauty:Tattoos & Body Art:Stencils & Accessories
179281,Sporting Goods:Golf:Golf Club Components:Golf Equip. Tools & Supplies
179309,Dolls & Bears:Dollhouse Miniatures:Furniture & Room Items
179406,Cell Phones & Accessories:Cell Phone Accessories:Port Dust Covers
179686,Home & Garden:Tools & Workshop Equipment:Power Tools:Jigs & Templates
179687,Home & Garden:Home Improvement:Building & Hardware:Garage Doors & Openers:Garage Door Parts & Accs
179688,Home & Garden:Home Improvement:Building & Hardware:Garage Doors & Openers:Opener Parts & Accessories
179689,Home & Garden:Home Improvement:Building & Hardware:Painting Supplies & Sprayers:Painting Prep
179690,Home & Garden:Furniture:Furniture Parts & Accessories
179693,Health & Beauty:Vision Care:Prescription Glasses
179697,Cameras & Photo:Camera Drones
179768,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Belt Displays"
179769,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Headbands & Hats"
179770,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Hoodies & Sweatshirts"
179771,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Jackets"
179772,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Pants"
179773,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Robes"
179774,"Sporting Goods:Boxing, Martial Arts & MMA:Clothing, Shoes & Accessories:Uniforms & Gis"
179776,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Chest Guards"
179777,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Elbow, Knee & Ankle Guards"
179778,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Groin Protectors"
179779,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Hand Wraps"
179780,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Head Gear"
179781,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Mouth Guards"
179782,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Shin Guards"
179783,"Sporting Goods:Boxing, Martial Arts & MMA:Protective Gear:Other Combat Sport Protection"
179785,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Bag Stands, Platforms & Accs"
179786,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Dummies"
179787,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Elevation Training Masks"
179788,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Floor Mats & Pads"
179789,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Strike Pads & Mitts"
179790,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Corner Supplies"
179791,"Sporting Goods:Boxing, Martial Arts & MMA:Training Equipment & Supplies:Other Combat Sport Training"
179793,"Sporting Goods:Boxing, Martial Arts & MMA:Martial Arts Weapons:Knives"
179794,"Sporting Goods:Boxing, Martial Arts & MMA:Martial Arts Weapons:Sticks"
179795,"Sporting Goods:Boxing, Martial Arts & MMA:Martial Arts Weapons:Swords"
179796,"Sporting Goods:Boxing, Martial Arts & MMA:Martial Arts Weapons:Other Martial Arts Weapons"
179797,"Sporting Goods:Fitness, Running & Yoga:Cardio Equipment:Machine Parts & Accessories"
179798,"Sporting Goods:Fitness, Running & Yoga:Fitness Technology:Activity Trackers"
179799,"Sporting Goods:Fitness, Running & Yoga:Fitness Technology:Fit Tech Parts & Accessories"
179800,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Foam Rollers"
179801,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Gym Towels"
179802,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Running Belts"
179803,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Balance Trainers"
179804,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Ballet Barres"
179805,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Dance Poles & Accessories"
179806,"Sporting Goods:Fitness, Running & Yoga:Fitness Equipment & Gear:Equipment Mats & Flooring"
179807,"Sporting Goods:Fitness, Running & Yoga:Yoga & Pilates:Pilates Tables"
179808,"Sporting Goods:Fitness, Running & Yoga:Yoga & Pilates:Pilates Rings"
179809,"Sporting Goods:Fitness, Running & Yoga:Yoga & Pilates:Yoga Props"
179810,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Running Gloves"
179811,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Sweatbands"
179812,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Sauna Suits"
179813,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Home Gym Attachments"
179814,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Kettlebells"
179815,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Power Racks & Smith Machines"
179816,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Pull Up Bars"
179817,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Weight Plates"
179818,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Weight Sets"
179819,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Weight Storage"
179820,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Gloves, Straps & Hooks"
179821,"Sporting Goods:Fitness, Running & Yoga:Strength Training:Wrist & Knee Wraps"
179822,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Women's Clothing:Compression & Base Layers"
179824,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Women's Clothing:Skirts & Skorts"
179825,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Men's Clothing:Compression & Base Layers"
179827,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Jackets & Vests"
179828,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Compression & Base Layers"
179829,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Pants"
179830,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Shirts"
179831,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Shorts"
179832,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Socks"
179833,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Other Youth Fitness Clothing"
179834,Home & Garden:Food & Beverages:Ice Cream
179835,Home & Garden:Food & Beverages:Prepared Foods
179837,Home & Garden:Food & Beverages:Alcohol & Alcohol Mixers:Cocktail Mixers
179838,"Home & Garden:Food & Beverages:Alcohol & Alcohol Mixers:Cocktail Rimming Salts, Sugars"
179840,"Clothing, Shoes & Accessories:Women's Clothing:Maternity:Pantyhose & Tights"
179842,Health & Beauty:Health Care:Ear Care
179947,Sporting Goods:Fishing:Rods:Ice Fishing Rods
179948,Sporting Goods:Fishing:Rods:Saltwater Rods
179949,Sporting Goods:Fishing:Rods:Travel Rods
179951,Sporting Goods:Fishing:Reels:Center Pin & Mooching Reels
179952,Sporting Goods:Fishing:Reels:Ice Fishing Reels
179954,Sporting Goods:Fishing:Rod & Reel Combos:Baitcasting Combos
179955,Sporting Goods:Fishing:Rod & Reel Combos:Spincasting Combos
179956,Sporting Goods:Fishing:Rod & Reel Combos:Spinning Combos
179957,Sporting Goods:Fishing:Rod & Reel Combos:Trolling Combos
179958,Sporting Goods:Fishing:Rod & Reel Combos:Ice Fishing Combos
179959,Sporting Goods:Fishing:Rod & Reel Combos:Saltwater Combos
179960,Sporting Goods:Fishing:Rod & Reel Combos:Other Rod & Reel Combos
179962,"Sporting Goods:Fishing:Baits, Lures & Flies:Attractants & Scents"
179963,"Sporting Goods:Fishing:Baits, Lures & Flies:Live Bait"
179964,"Sporting Goods:Fishing:Baits, Lures & Flies:Mixed Lots"
179966,Sporting Goods:Fishing:Line & Leaders:Braided Line
179967,Sporting Goods:Fishing:Line & Leaders:Fluorocarbon Line
179968,Sporting Goods:Fishing:Line & Leaders:Lead Core & Trolling Line
179969,Sporting Goods:Fishing:Line & Leaders:Monofilament Line
179970,Sporting Goods:Fishing:Line & Leaders:Leaders & Leader Material
179971,Sporting Goods:Fishing:Line & Leaders:Line Tools & Accessories
179972,Sporting Goods:Fishing:Line & Leaders:Other Fishing Line & Leaders
179974,Sporting Goods:Fishing:Terminal Tackle:Crimps & Sleeves
179975,Sporting Goods:Fishing:Terminal Tackle:Rigs & Harnesses
179976,Sporting Goods:Fishing:Terminal Tackle:Swivels & Snaps
179977,Sporting Goods:Fishing:Terminal Tackle:Other Terminal Tackle
179979,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Base Layers"
179980,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Boots & Shoes"
179981,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Jacket & Pants Sets"
179982,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Shirts & Tops"
179983,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Sweaters & Hoodies"
179984,"Sporting Goods:Fishing:Clothing, Shoes & Accessories:Waders"
179986,Sporting Goods:Fishing:Fishing Equipment:Bait Buckets
179987,Sporting Goods:Fishing:Fishing Equipment:Charts & Maps
179988,"Sporting Goods:Fishing:Fishing Equipment:Decals, Stickers & Patches"
179989,Sporting Goods:Fishing:Fishing Equipment:Fighting Belts & Harnesses
179991,Sporting Goods:Fishing:Fishing Equipment:Fish Processing & Cooking:Fish Scalers & Skinners
179992,"Sporting Goods:Fishing:Fishing Equipment:Fish Processing & Cooking:Other Fish Processing, Cooking"
179993,Sporting Goods:Fishing:Fishing Equipment:Fishing Carts & Wagons
179994,Sporting Goods:Fishing:Fishing Equipment:Fishing Spears & Gaffs
179995,Sporting Goods:Fishing:Fishing Equipment:Float Tubes
179996,Sporting Goods:Fishing:Fishing Equipment:Ice Fishing Accessories
179997,Sporting Goods:Fishing:Fishing Equipment:Pliers & Hook Removers
179998,Sporting Goods:Fishing:Fishing Equipment:Reel Cases & Storage
179999,Sporting Goods:Fishing:Fishing Equipment:Stringers & Fish Baskets
180000,Sporting Goods:Fishing:Fishing Equipment:Underwater Cameras
180002,"Business & Industrial:Material Handling:Shelving & Storage:Storage Bottles, Drums & Pails"
180003,"Business & Industrial:Material Handling:Packaging & Shipping:Shipping & Cushioning Supplies:Cutters, Dispensers & Racks"
180004,Business & Industrial:Material Handling:Packaging & Shipping:Shipping & Cushioning Supplies:Edge Protectors
180005,Business & Industrial:Material Handling:Packaging & Shipping:Shipping & Cushioning Supplies:Moving Blankets & Moving Pads
180006,Business & Industrial:Material Handling:Packaging & Shipping:Shipping & Cushioning Supplies:Desiccant & Moisture Absorbers
180007,Business & Industrial:Material Handling:Packaging & Shipping:Postage Meter Supplies
180018,Toys & Hobbies:Building Toys:Magnetic Building Sets
180019,Toys & Hobbies:Building Toys:Marble Runs
180020,"Toys & Hobbies:Building Toys:Storage, Mats & Play Tables"
180021,"Toys & Hobbies:Puzzles:Contemporary Puzzles:Storage, Mats & Glue"
180022,"Toys & Hobbies:Puzzles:1970-Now:Cube, Twist Puzzles"
180023,Toys & Hobbies:Building Toys:LEGO Building Toys:LEGO Minifigure Parts & Accessories
180092,Sporting Goods:Fishing:Reels:Saltwater Reels
180094,Health & Beauty:Vitamins & Dietary Supplements:Sports Supplements:Sports Energy & Hydration
180112,Home & Garden:Home Improvement:Building & Hardware:Wallpaper & Accessories:Wallpaper Tools & Accessories
180114,Home & Garden:Home Improvement:Building & Hardware:Windows & Window Hardware:Other Window Accessories
180135,"Sporting Goods:Fitness, Running & Yoga:Clothing & Accessories:Youth Clothing:Hoodies & Sweatshirts"
180164,Home & Garden:Home Improvement:Building & Hardware:Paint & Varnish:Paint
180208,"Sporting Goods:Fishing:Baits, Lures & Flies:Fly Tying Materials:Beads & Eyes"
180235,Computers/Tablets & Networking:Tablet & eBook Reader Parts
180249,"Clothing, Shoes & Accessories:Wedding & Formal Occasion:Bridal Accessories:Belts & Sashes"
180251,Toys & Hobbies:Model Railroads & Trains:O Scale:Parts & Accessories:Parts & Spares
180252,Toys & Hobbies:Model Railroads & Trains:O Scale:Parts & Accessories:Empty Boxes
180253,Toys & Hobbies:Model Railroads & Trains:N Scale:Parts & Accessories:Empty Boxes
180254,Toys & Hobbies:Model Railroads & Trains:N Scale:Parts & Accessories:Parts & Spares
180262,Toys & Hobbies:Model Railroads & Trains:Z Scale:Parts & Accessories:Parts & Spares
180264,Toys & Hobbies:Model Railroads & Trains:G Scale:Parts & Accessories:Parts & Spares
180266,Health & Beauty:Oral Care:Mouthwash
180267,Health & Beauty:Oral Care:Tongue Cleaners
180270,"Toys & Hobbies:Diecast & Toy Vehicles:Cars: Racing, NASCAR:Formula 1 Cars"
180271,"Toys & Hobbies:Diecast & Toy Vehicles:Cars: Racing, NASCAR:Rally Cars"
180272,"Toys & Hobbies:Diecast & Toy Vehicles:Cars: Racing, NASCAR:Sport & Touring Cars"
180279,"Toys & Hobbies:Diecast & Toy Vehicles:Accessories, Parts & Display:Figures"
180281,Toys & Hobbies:Model Railroads & Trains:HO Scale:Parts & Accessories:Parts & Spares
180282,Toys & Hobbies:Model Railroads & Trains:S Scale:Passenger Cars
180283,Toys & Hobbies:Model Railroads & Trains:S Scale:Locomotives
180284,Toys & Hobbies:Model Railroads & Trains:S Scale:Track
180285,Toys & Hobbies:Model Railroads & Trains:S Scale:Starter Sets & Packs
180286,Toys & Hobbies:Model Railroads & Trains:S Scale:Freight Cars
180288,"Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Buildings, Tunnels & Bridges"
180290,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Figures & People
180291,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Lamps & Lights
180292,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Scenery & Trees
180293,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Signals
180294,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Parts & Spares
180295,Toys & Hobbies:Model Railroads & Trains:S Scale:Parts & Accessories:Empty Boxes
180298,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Locomotives
180299,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Track
180301,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Freight Cars
180306,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Parts & Accessories:Lamps & Lights
180310,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Parts & Accessories:Parts & Spares
180313,Toys & Hobbies:Model Railroads & Trains:Rare Scales:Other Rare Scale
180316,Toys & Hobbies:Model Railroads & Trains:OO Scale:Parts & Accessories:Figures & People
180318,Toys & Hobbies:Model Railroads & Trains:OO Scale:Parts & Accessories:Scenery & Trees
180320,Toys & Hobbies:Model Railroads & Trains:OO Scale:Parts & Accessories:Parts & Spares
180322,Toys & Hobbies:Model Railroads & Trains:Standard Scale:Passenger Cars
180323,Toys & Hobbies:Model Railroads & Trains:Standard Scale:Locomotives
180324,Toys & Hobbies:Model Railroads & Trains:Standard Scale:Track
180325,Toys & Hobbies:Model Railroads & Trains:Standard Scale:Starter Sets & Packs
